Year,County,Ten-Year Age Groups Code,Gender,Race,Deaths,Population,Crude Rate,,,Ten-Year Age Groups Code
2014,"Los Angeles County, CA",35-44,Female,Black or African American,127,65688,193.3382,,,35-44
2014,"Los Angeles County, CA",35-44,Female,White,440,502851,87.50107,,,35-44
2014,"Los Angeles County, CA",35-44,Male,Asian or Pacific Islander,83,107441,77.2517,,,35-44
2014,"Los Angeles County, CA",35-44,Male,Black or African American,174,57500,302.6087,,,35-44
2014,"Los Angeles County, CA",35-44,Male,White,844,522959,161.38932,,,35-44
2014,"Los Angeles County, CA",45-54,Female,American Indian or Alaska Native,17,11514,Unreliable,,,45-54
2014,"Los Angeles County, CA",45-54,Female,Asian or Pacific Islander,169,125843,134.29432,,,45-54
2014,"Los Angeles County, CA",45-54,Female,Black or African American,366,75135,487.12318,,,45-54
2014,"Los Angeles County, CA",45-54,Female,White,1086,490121,221.57794,,,45-54
2014,"Los Angeles County, CA",45-54,Male,American Indian or Alaska Native,13,11998,Unreliable,,,45-54
2014,"Los Angeles County, CA",45-54,Male,Asian or Pacific Islander,223,103943,214.54066,,,45-54
2014,"Los Angeles County, CA",45-54,Male,Black or African American,447,65618,681.21552,,,45-54
2014,"Los Angeles County, CA",45-54,Male,White,1865,505883,368.66232,,,45-54
2014,"Los Angeles County, CA",55-64,Female,American Indian or Alaska Native,20,8188,244.25989,,,55-64
2014,"Los Angeles County, CA",55-64,Female,Asian or Pacific Islander,355,118154,300.45534,,,55-64
2014,"Los Angeles County, CA",55-64,Female,Black or African American,619,62938,983.50758,,,55-64
2014,"Los Angeles County, CA",55-64,Female,White,2076,407987,508.83974,,,55-64
2014,"Los Angeles County, CA",55-64,Male,American Indian or Alaska Native,28,7812,358.42294,,,55-64
2014,"Los Angeles County, CA",55-64,Male,Asian or Pacific Islander,521,94763,549.79264,,,55-64
2014,"Los Angeles County, CA",55-64,Male,Black or African American,833,53223,1565.11283,,,55-64
2014,"Los Angeles County, CA",55-64,Male,White,3457,391678,882.61276,,,55-64
2014,"Los Angeles County, CA",65-74,Female,American Indian or Alaska Native,30,4105,730.81608,,,65-74
2014,"Los Angeles County, CA",65-74,Female,Asian or Pacific Islander,474,73912,641.30317,,,65-74
2014,"Los Angeles County, CA",65-74,Female,Black or African American,687,39238,1750.85376,,,65-74
2014,"Los Angeles County, CA",65-74,Female,White,3008,258074,1165.55717,,,65-74
2014,"Los Angeles County, CA",65-74,Male,American Indian or Alaska Native,23,3426,671.33684,,,65-74
2014,"Los Angeles County, CA",65-74,Male,Asian or Pacific Islander,654,59041,1107.70482,,,65-74
2014,"Los Angeles County, CA",65-74,Male,Black or African American,810,28317,2860.47251,,,65-74
2014,"Los Angeles County, CA",65-74,Male,White,4021,222046,1810.88603,,,65-74
2014,"Los Angeles County, CA",75-84,Female,American Indian or Alaska Native,21,1865,1126.00536,,,75-84
2014,"Los Angeles County, CA",75-84,Female,Asian or Pacific Islander,826,41786,1976.73862,,,75-84
2014,"Los Angeles County, CA",75-84,Female,Black or African American,848,21985,3857.17535,,,75-84
2014,"Los Angeles County, CA",75-84,Female,White,4700,148024,3175.16078,,,75-84
2014,"Los Angeles County, CA",75-84,Male,American Indian or Alaska Native,22,1340,1641.79104,,,75-84
2014,"Los Angeles County, CA",75-84,Male,Asian or Pacific Islander,892,30215,2952.17607,,,75-84
2014,"Los Angeles County, CA",75-84,Male,Black or African American,814,14409,5649.247,,,75-84
2014,"Los Angeles County, CA",75-84,Male,White,5055,109678,4608.94619,,,75-84
2014,"Los Angeles County, CA",85+,Female,American Indian or Alaska Native,32,810,3950.61728,,,85+
2014,"Los Angeles County, CA",85+,Female,Asian or Pacific Islander,1533,20711,7401.86374,,,85+
2014,"Los Angeles County, CA",85+,Female,Black or African American,1069,9730,10986.63926,,,85+
2014,"Los Angeles County, CA",85+,Female,White,9215,81868,11255.92417,,,85+
2014,"Los Angeles County, CA",85+,Male,American Indian or Alaska Native,22,453,4856.51214,,,85+
2014,"Los Angeles County, CA",85+,Male,Asian or Pacific Islander,1111,12001,9257.56187,,,85+
2014,"Los Angeles County, CA",85+,Male,Black or African American,566,4376,12934.18647,,,85+
2014,"Los Angeles County, CA",85+,Male,White,5972,45597,13097.3529,,,85+
2014,"Madera County, CA",15-24,Male,White,12,10072,Unreliable,,,15-24
2014,"Madera County, CA",25-34,Male,White,12,8648,Unreliable,,,25-34
2014,"Madera County, CA",35-44,Male,White,27,7786,346.77627,,,35-44
2014,"Madera County, CA",45-54,Female,White,27,8524,316.7527,,,45-54
2014,"Madera County, CA",45-54,Male,White,44,7713,570.46545,,,45-54
2014,"Madera County, CA",55-64,Female,White,52,7822,664.79161,,,55-64
2014,"Madera County, CA",55-64,Male,White,77,7345,1048.3322,,,55-64
2014,"Madera County, CA",65-74,Female,White,55,5498,1000.36377,,,65-74
2014,"Madera County, CA",65-74,Male,White,111,5140,2159.53307,,,65-74
2014,"Madera County, CA",75-84,Female,White,99,2796,3540.77253,,,75-84
2014,"Madera County, CA",75-84,Male,White,135,2558,5277.56059,,,75-84
2014,"Madera County, CA",85+,Female,White,151,1238,12197.09208,,,85+
2014,"Madera County, CA",85+,Male,White,102,841,12128.41855,,,85+
2014,"Marin County, CA",35-44,Female,White,11,14503,Unreliable,,,35-44
2014,"Marin County, CA",35-44,Male,White,15,14178,Unreliable,,,35-44
2014,"Marin County, CA",45-54,Female,White,29,18673,155.30445,,,45-54
2014,"Marin County, CA",45-54,Male,White,39,18251,213.68692,,,45-54
2014,"Marin County, CA",55-64,Female,White,63,19334,325.85083,,,55-64
2014,"Marin County, CA",55-64,Male,White,100,17353,576.26923,,,55-64
2014,"Marin County, CA",65-74,Female,White,105,14660,716.23465,,,65-74
2014,"Marin County, CA",65-74,Male,White,152,12844,1183.43195,,,65-74
2014,"Marin County, CA",75-84,Female,Asian or Pacific Islander,16,465,Unreliable,,,75-84
2014,"Marin County, CA",75-84,Female,White,197,6891,2858.80134,,,75-84
2014,"Marin County, CA",75-84,Male,White,212,5682,3731.08061,,,75-84
2014,"Marin County, CA",85+,Female,Asian or Pacific Islander,24,230,10434.78261,,,85+
2014,"Marin County, CA",85+,Female,White,497,4622,10752.92081,,,85+
2014,"Marin County, CA",85+,Male,White,303,2433,12453.76079,,,85+
2014,"Mariposa County, CA",55-64,Male,White,21,1566,1340.99617,,,55-64
2014,"Mariposa County, CA",65-74,Female,White,16,1168,Unreliable,,,65-74
2014,"Mariposa County, CA",65-74,Male,White,17,1271,Unreliable,,,65-74
2014,"Mariposa County, CA",75-84,Female,White,13,603,Unreliable,,,75-84
2014,"Mariposa County, CA",75-84,Male,White,29,624,4647.4359,,,75-84
2014,"Mariposa County, CA",85+,Female,White,32,272,11764.70588,,,85+
2014,"Mariposa County, CA",85+,Male,White,21,190,11052.63158,,,85+
2014,"Mendocino County, CA",25-34,Male,White,12,4598,Unreliable,,,25-34
2014,"Mendocino County, CA",35-44,Male,White,17,4570,Unreliable,,,35-44
2014,"Mendocino County, CA",45-54,Female,White,17,4846,Unreliable,,,45-54
2014,"Mendocino County, CA",45-54,Male,White,27,4810,561.33056,,,45-54
2014,"Mendocino County, CA",55-64,Female,White,51,6612,771.32486,,,55-64
2014,"Mendocino County, CA",55-64,Male,White,81,6169,1313.0167,,,55-64
2014,"Mendocino County, CA",65-74,Female,White,59,4925,1197.96954,,,65-74
2014,"Mendocino County, CA",65-74,Male,White,104,4884,2129.40213,,,65-74
2014,"Mendocino County, CA",75-84,Female,White,79,2048,3857.42188,,,75-84
2014,"Mendocino County, CA",75-84,Male,White,87,1767,4923.59932,,,75-84
2014,"Mendocino County, CA",85+,Female,White,146,1351,10806.80977,,,85+
2014,"Mendocino County, CA",85+,Male,White,98,675,14518.51852,,,85+
2014,"Merced County, CA",15-24,Male,White,15,18821,Unreliable,,,15-24
2014,"Merced County, CA",25-34,Male,White,29,15846,183.01149,,,25-34
2014,"Merced County, CA",35-44,Female,White,17,13764,Unreliable,,,35-44
2014,"Merced County, CA",35-44,Male,White,34,13908,244.46362,,,35-44
2014,"Merced County, CA",45-54,Female,White,36,13065,275.54535,,,45-54
2014,"Merced County, CA",45-54,Male,White,60,13393,447.99522,,,45-54
2014,"Merced County, CA",55-64,Female,White,81,10874,744.89608,,,55-64
2014,"Merced County, CA",55-64,Male,White,135,10784,1251.8546,,,55-64
2014,"Merced County, CA",65-74,Female,White,116,7193,1612.67899,,,65-74
2014,"Merced County, CA",65-74,Male,Black or African American,11,338,Unreliable,,,65-74
2014,"Merced County, CA",65-74,Male,White,132,6598,2000.60624,,,65-74
2014,"Merced County, CA",75-84,Female,Asian or Pacific Islander,10,363,Unreliable,,,75-84
2014,"Merced County, CA",75-84,Female,White,152,4006,3794.30854,,,75-84
2014,"Merced County, CA",75-84,Male,Black or African American,13,169,Unreliable,,,75-84
2014,"Merced County, CA",75-84,Male,White,182,3144,5788.80407,,,75-84
2014,"Merced County, CA",85+,Female,Asian or Pacific Islander,17,196,Unreliable,,,85+
2014,"Merced County, CA",85+,Female,White,236,1893,12466.98362,,,85+
2014,"Merced County, CA",85+,Male,White,156,1120,13928.57143,,,85+
2014,"Modoc County, CA",65-74,Female,White,18,593,Unreliable,,,65-74
2014,"Modoc County, CA",65-74,Male,White,14,639,Unreliable,,,65-74
2014,"Modoc County, CA",75-84,Male,White,19,268,Unreliable,,,75-84
2014,"Modoc County, CA",85+,Female,White,20,119,16806.72269,,,85+
2014,"Monterey County, CA",1,Female,White,16,2711,Unreliable,,,1
2014,"Monterey County, CA",1,Male,White,11,2824,Unreliable,,,1
2014,"Monterey County, CA",15-24,Male,White,20,27703,72.19435,,,15-24
2014,"Monterey County, CA",25-34,Female,White,11,25253,Unreliable,,,25-34
2014,"Monterey County, CA",25-34,Male,White,41,28780,142.46004,,,25-34
2014,"Monterey County, CA",35-44,Female,White,22,21894,100.48415,,,35-44
2014,"Monterey County, CA",35-44,Male,White,35,24914,140.48326,,,35-44
2014,"Monterey County, CA",45-54,Female,White,50,21160,236.2949,,,45-54
2014,"Monterey County, CA",45-54,Male,White,88,22370,393.384,,,45-54
2014,"Monterey County, CA",55-64,Female,White,97,19975,485.60701,,,55-64
2014,"Monterey County, CA",55-64,Male,Asian or Pacific Islander,14,2097,Unreliable,,,55-64
2014,"Monterey County, CA",55-64,Male,White,152,19544,777.7323,,,55-64
2014,"Monterey County, CA",65-74,Female,Asian or Pacific Islander,14,1635,Unreliable,,,65-74
2014,"Monterey County, CA",65-74,Female,White,147,12852,1143.79085,,,65-74
2014,"Monterey County, CA",65-74,Male,White,171,11988,1426.42643,,,65-74
2014,"Monterey County, CA",75-84,Female,Asian or Pacific Islander,34,1034,3288.20116,,,75-84
2014,"Monterey County, CA",75-84,Female,Black or African American,15,290,Unreliable,,,75-84
2014,"Monterey County, CA",75-84,Female,White,215,6877,3126.36324,,,75-84
2014,"Monterey County, CA",75-84,Male,Asian or Pacific Islander,23,593,3878.58347,,,75-84
2014,"Monterey County, CA",75-84,Male,Black or African American,15,245,Unreliable,,,75-84
2014,"Monterey County, CA",75-84,Male,White,247,5557,4444.84434,,,75-84
2014,"Monterey County, CA",85+,Female,Asian or Pacific Islander,46,561,8199.64349,,,85+
2014,"Monterey County, CA",85+,Female,White,457,4321,10576.2555,,,85+
2014,"Monterey County, CA",85+,Male,Asian or Pacific Islander,23,251,9163.34661,,,85+
2014,"Monterey County, CA",85+,Male,Black or African American,19,98,Unreliable,,,85+
2014,"Monterey County, CA",85+,Male,White,300,2429,12350.76163,,,85+
2014,"Napa County, CA",35-44,Male,White,11,7640,Unreliable,,,35-44
2014,"Napa County, CA",45-54,Female,White,23,8354,275.31721,,,45-54
2014,"Napa County, CA",45-54,Male,White,28,8541,327.83046,,,45-54
2014,"Napa County, CA",55-64,Female,White,38,8523,445.8524,,,55-64
2014,"Napa County, CA",55-64,Male,White,61,8098,753.27241,,,55-64
2014,"Napa County, CA",65-74,Female,White,62,6243,993.11229,,,65-74
2014,"Napa County, CA",65-74,Male,White,113,5784,1953.66528,,,65-74
2014,"Napa County, CA",75-84,Female,White,120,3380,3550.29586,,,75-84
2014,"Napa County, CA",75-84,Male,White,154,2899,5312.17661,,,75-84
2014,"Napa County, CA",85+,Female,Asian or Pacific Islander,12,149,Unreliable,,,85+
2014,"Napa County, CA",85+,Female,White,257,2144,11986.9403,,,85+
2014,"Napa County, CA",85+,Male,White,191,1168,16352.73973,,,85+
2014,"Nevada County, CA",35-44,Female,White,14,4706,Unreliable,,,35-44
2014,"Nevada County, CA",35-44,Male,White,14,5033,Unreliable,,,35-44
2014,"Nevada County, CA",45-54,Female,White,18,6448,Unreliable,,,45-54
2014,"Nevada County, CA",45-54,Male,White,28,6062,461.89376,,,45-54
2014,"Nevada County, CA",55-64,Female,White,43,9321,461.32389,,,55-64
2014,"Nevada County, CA",55-64,Male,White,74,8242,897.84033,,,55-64
2014,"Nevada County, CA",65-74,Female,White,56,6826,820.39262,,,65-74
2014,"Nevada County, CA",65-74,Male,White,87,6683,1301.81056,,,65-74
2014,"Nevada County, CA",75-84,Female,White,102,3140,3248.40764,,,75-84
2014,"Nevada County, CA",75-84,Male,White,122,2870,4250.87108,,,75-84
2014,"Nevada County, CA",85+,Female,White,209,1994,10481.44433,,,85+
2014,"Nevada County, CA",85+,Male,White,134,1081,12395.92969,,,85+
2014,"Orange County, CA",1,Female,Asian or Pacific Islander,10,3335,Unreliable,,,1
2014,"Orange County, CA",1,Female,White,46,14342,320.7363,,,1
2014,"Orange County, CA",1,Male,Asian or Pacific Islander,10,3517,Unreliable,,,1
2014,"Orange County, CA",1,Male,White,56,14953,374.50679,,,1
2014,"Orange County, CA",1-4,Male,White,15,61472,Unreliable,,,43834
2014,"Orange County, CA",5-14,Female,White,11,149632,Unreliable,,,43965
2014,"Orange County, CA",5-14,Male,White,18,156418,Unreliable,,,43965
2014,"Orange County, CA",15-24,Female,White,47,165322,28.42937,,,15-24
2014,"Orange County, CA",15-24,Male,Asian or Pacific Islander,14,41772,Unreliable,,,15-24
2014,"Orange County, CA",15-24,Male,White,106,172770,61.35324,,,15-24
2014,"Orange County, CA",25-34,Female,Asian or Pacific Islander,10,50099,Unreliable,,,25-34
2014,"Orange County, CA",25-34,Female,White,74,156870,47.17282,,,25-34
2014,"Orange County, CA",25-34,Male,Asian or Pacific Islander,24,47228,50.81731,,,25-34
2014,"Orange County, CA",25-34,Male,White,196,169153,115.87143,,,25-34
2014,"Orange County, CA",35-44,Female,Asian or Pacific Islander,33,56620,58.28329,,,35-44
2014,"Orange County, CA",35-44,Female,White,125,151785,82.35333,,,35-44
2014,"Orange County, CA",35-44,Male,Asian or Pacific Islander,42,47921,87.64425,,,35-44
2014,"Orange County, CA",35-44,Male,White,228,153810,148.23484,,,35-44
2014,"Orange County, CA",45-54,Female,Asian or Pacific Islander,69,52937,130.34362,,,45-54
2014,"Orange County, CA",45-54,Female,Black or African American,12,5104,Unreliable,,,45-54
2014,"Orange County, CA",45-54,Female,White,347,170882,203.0641,,,45-54
2014,"Orange County, CA",45-54,Male,Asian or Pacific Islander,102,45956,221.95143,,,45-54
2014,"Orange County, CA",45-54,Male,Black or African American,13,5415,Unreliable,,,45-54
2014,"Orange County, CA",45-54,Male,White,627,172242,364.02271,,,45-54
2014,"Orange County, CA",55-64,Female,Asian or Pacific Islander,122,42511,286.98455,,,55-64
2014,"Orange County, CA",55-64,Female,Black or African American,26,3896,667.35113,,,55-64
2014,"Orange County, CA",55-64,Female,White,627,142082,441.29446,,,55-64
2014,"Orange County, CA",55-64,Male,Asian or Pacific Islander,183,35169,520.34462,,,55-64
2014,"Orange County, CA",55-64,Male,Black or African American,36,3880,927.83505,,,55-64
2014,"Orange County, CA",55-64,Male,White,1024,138290,740.47292,,,55-64
2014,"Orange County, CA",65-74,Female,American Indian or Alaska Native,11,870,Unreliable,,,65-74
2014,"Orange County, CA",65-74,Female,Asian or Pacific Islander,176,26385,667.04567,,,65-74
2014,"Orange County, CA",65-74,Female,Black or African American,23,1894,1214.36114,,,65-74
2014,"Orange County, CA",65-74,Female,White,1008,95259,1058.16773,,,65-74
2014,"Orange County, CA",65-74,Male,American Indian or Alaska Native,12,766,Unreliable,,,65-74
2014,"Orange County, CA",65-74,Male,Asian or Pacific Islander,227,22899,991.30966,,,65-74
2014,"Orange County, CA",65-74,Male,Black or African American,40,1726,2317.4971,,,65-74
2014,"Orange County, CA",65-74,Male,White,1255,82416,1522.76257,,,65-74
2014,"Orange County, CA",75-84,Female,Asian or Pacific Islander,253,13616,1858.10811,,,75-84
2014,"Orange County, CA",75-84,Female,Black or African American,32,861,3716.60859,,,75-84
2014,"Orange County, CA",75-84,Female,White,1835,55387,3313.0518,,,75-84
2014,"Orange County, CA",75-84,Male,Asian or Pacific Islander,325,11169,2909.83973,,,75-84
2014,"Orange County, CA",75-84,Male,Black or African American,35,603,5804.31177,,,75-84
2014,"Orange County, CA",75-84,Male,White,1872,41561,4504.22271,,,75-84
2014,"Orange County, CA",85+,Female,American Indian or Alaska Native,10,165,Unreliable,,,85+
2014,"Orange County, CA",85+,Female,Asian or Pacific Islander,473,5277,8963.42619,,,85+
2014,"Orange County, CA",85+,Female,Black or African American,15,310,Unreliable,,,85+
2014,"Orange County, CA",85+,Female,White,3879,31078,12481.49817,,,85+
2014,"Orange County, CA",85+,Male,Asian or Pacific Islander,317,3534,8970.00566,,,85+
2014,"Orange County, CA",85+,Male,Black or African American,10,185,Unreliable,,,85+
2014,"Orange County, CA",85+,Male,White,2335,16917,13802.68369,,,85+
2014,"Placer County, CA",15-24,Male,White,18,20106,Unreliable,,,15-24
2014,"Placer County, CA",25-34,Male,White,21,18228,115.20737,,,25-34
2014,"Placer County, CA",35-44,Female,White,16,20265,Unreliable,,,35-44
2014,"Placer County, CA",35-44,Male,White,28,19821,141.26432,,,35-44
2014,"Placer County, CA",45-54,Female,White,47,23968,196.09479,,,45-54
2014,"Placer County, CA",45-54,Male,White,100,23055,433.74539,,,45-54
2014,"Placer County, CA",55-64,Female,White,120,23297,515.08778,,,55-64
2014,"Placer County, CA",55-64,Male,White,165,21199,778.3386,,,55-64
2014,"Placer County, CA",65-74,Female,White,208,18427,1128.77842,,,65-74
2014,"Placer County, CA",65-74,Male,Asian or Pacific Islander,14,877,Unreliable,,,65-74
2014,"Placer County, CA",65-74,Male,White,249,16083,1548.21862,,,65-74
2014,"Placer County, CA",75-84,Female,Asian or Pacific Islander,18,613,Unreliable,,,75-84
2014,"Placer County, CA",75-84,Female,White,307,10182,3015.12473,,,75-84
2014,"Placer County, CA",75-84,Male,Asian or Pacific Islander,10,403,Unreliable,,,75-84
2014,"Placer County, CA",75-84,Male,White,421,8400,5011.90476,,,75-84
